name	lat	long
A/sw/France/22-200171/2020_NE_22_2020.28888888889	48.2857938824688	-2.08790189349093
A/sw/France/22-200255/2020_NE_22_2020.575	48.5227014333009	-2.14288990288041
A/sw/France/22-200236/2020_NE_22_2020.54444444444	48.6643452814316	-3.25247425944544
A/sw/France/22-200435-1/2020_PSE_22_2020.55833333333	48.6120608094148	-2.5033671324607
A/sw/France/22-230181-1/2022_NE_22_2022.93055555556	48.284559700545	-1.9906723452732
A/sw/France/22-200269/2020_NE_22_2020.56388888889	48.5164671311618	-2.02806084486656
A/sw/France/22-200505-2/2020_NE_22_2020.55555555556	48.4582389830147	-2.28856132621878
A/sw/France/28-200135/2020_NE_28_2020.38333333333	48.1081787811593	1.11684460709803
A/sw/France/29-200264/2020_E_29_2020.59444444444	48.1194712762257	-3.91284536188469
A/sw/France/29-200133/2020_NE_29_2020.38055555556	48.5040260359647	-4.45890859621578
A/sw/France/29-200252/2020_NE_29_2020.56666666667	48.5444081494117	-3.89510024636985
A/sw/France/29-210515-1/2021_NE_29_2021.825	48.4742802310268	-4.73382142726331
A/sw/France/29-200383-3/2020_NE_29_2020.54722222222	48.2452868049499	-4.04399784412234
A/sw/France/29-200254/2020_NE_29_2020.58055555556	48.3251289518552	-4.03749879440293
A/sw/France/29-210451-2/2021_NE_29_2021.41944444444	48.4948492037258	-4.04922647489137
A/sw/France/29-220615-2/2022_N_29_2022.727778	48.4224283610004	-4.15174413961358
A/sw/France/29-200185/2020_NE_29_2020.44722222222	47.748178688949	-3.58282155767083
A/sw/France/29-220685-3/2022_E_29_2022.916667	48.5570759880356	-4.17752497391775
A/sw/France/29-200263/2020_NE_29_2020.425	48.1209454152265	-3.87657398222947
A/sw/France/29-220173-1/2022_N_29_2022.04722222222	48.6117083728561	-4.44269901324223
A/sw/France/29-210041-1/2020_NE_29_2020.5	48.5840881985777	-4.37335556632594
A/sw/France/29-200507-2/2020_NE_29_2020.56666666667	48.0588061514777	-4.31649718806147
A/sw/France/29-200188/2020_NE_29_2020.45833333333	48.4089906512294	-4.74328414918853
A/sw/France/35-200052/2020_E_35_2020.13333333333	47.8370932464021	-1.6543014869094
A/sw/France/35-210062-6/2021_PSE_35_2021.02777777778	48.237439242145	-1.22220683940686
A/sw/France/35-210129-2/2021_E_35_2021.03055555556	47.842846460278	-2.02041345216983
A/sw/France/35-200425-2/2020_NE_35_2020.46944444444	48.3556533405555	-1.66440106518567
A/sw/France/35-220448-3/2022_NE_35_2022.48888888889	47.8254258558621	-1.6991332770791
A/sw/France/35-200270/2020_NE_35_2020.56111111111	47.9527508007826	-1.76588614732027
A/sw/France/35-210089-3/2021_NE_35_2021.04722222222	47.8674272674135	-1.88094890499487
A/sw/France/35-210089-3/2021_NE_35_2021.04722222222	47.8435500737745	-1.80940844025463
A/sw/France/35-210165-4/2021_PSE_35_2021.14166666667	47.9934541542081	-1.69002900705674
A/sw/France/35-200275/2020_NE_35_2020.55555555556	47.7184294596782	-1.73066854062489
A/sw/France/35-200508-2/2020_NE_35_2020.55	48.2530653828755	-2.16757354452275
A/sw/France/35-200470-2/2020_NE_35_2020.53888888889	48.1389638302846	-1.2065772841219
A/sw/France/35-200238/2020_NE_35_2020.54722222222	48.045500711957	-1.21180079835468
A/sw/France/35-210140-1/2021_NE_35_2021.12222222222	48.1082704534287	-1.22031248086133
A/sw/France/35-210519-2/2021_NE_35_2021.66666666667	48.0151884350461	-1.32109404006041
A/sw/France/35-200332/2020_NE_35_2020.55	48.0790860362817	-1.3615844681859
A/sw/France/35-200298/2020_PSE_35_2020.55555555556	48.5140749183483	-1.20279783597218
A/sw/France/35-200206/2020_NE_35_2020.43888888889	48.3429254007392	-1.92393929970753
A/sw/France/35-200437-1/2020_NE_35_2020.55555555556	48.5329108484087	-1.05782902520151
A/sw/France/35-200271/2020_NE_35_2020.55833333333	48.0758472207935	-1.97115012388677
A/sw/France/35-200251/2020_NE_35_2020.57777777778	48.0494011604226	-1.39610759657808
A/sw/France/35-200438-2/2020_NE_35_2020.49444444444	48.2202395920178	-1.78421235932036
A/sw/France/35-210370-1/2021_NE_35_2021.38611111111	48.2695611377245	-2.16840787008403
A/sw/France/35-210370-1/2021_NE_35_2021.38611111111	48.0982683279553	-2.09847364635206
A/sw/France/35-210501-6/2021_NE_35_2021.75833333333	48.2855286467818	-2.01150434841402
A/sw/France/35-200299/2020_NE_35_2020.56388888889	48.0329260531813	-1.38189349649474
A/sw/France/35-200295/2020_NE_35_2020.575	48.0448959158268	-1.32486957353541
A/sw/France/35-200469-2/2020_NE_35_2020.525	48.0023941647727	-1.41585558671504
A/sw/France/35-200154/2020_NE_35_2020.421	48.3001676556187	-2.14719674144872
A/sw/France/35-200300/2020_NE_35_2020.56944444444	48.2251757983584	-2.17659835675731
A/sw/France/37-220188-1/2022_NE_37_2022.2	47.624714358803	0.775225932104503
A/sw/France/44-220189-1/2022_E_44_2022.22222222222	47.6051371124445	-1.66170087269152
A/sw/France/44-200512-1/2020_NE_44_2020.55555555556	47.6554453240706	-1.43301122286357
A/sw/France/44-200510-2/2020_N_44_2020.55833333333	47.6090697698761	-1.38938564793207
A/sw/France/44-200384-2/2020_NE_44_2020.54166666667	47.0877634745093	-2.20376260154879
A/sw/France/44-200460-3/2020_NE_44_2020.525	47.1936039697842	-1.95821987819607
A/sw/France/49-200353-3/2020_NE_49_2020.51944444444	47.3197595852427	-0.792845327267432
A/sw/France/49-200216/2020_E_49_2020.53333333333	47.509991813032	-1.04497510832734
A/sw/France/49-230070-3/2022_NE_49_2022.99444444444	47.5770107525867	-0.367435762798415
A/sw/France/49-220101-1/2022_NE_49_2022.14444444444	47.3125307498035	-0.961761215981096
A/sw/France/49-200490-3/2020_NPS_49_2020.53055555556	47.6788204264359	0.16800369573756
A/sw/France/50-210307-1/2021_NE_50_2021.19444444444	48.5864598526441	-1.28159304037905
A/sw/France/50-210307-1/2021_NE_50_2021.19444444444	48.515845439286	-1.22742716446734
A/sw/France/50-200471-3/2020_NE_50_2020.49722222222	48.7270574908238	-1.28998153740541
A/sw/France/50-210417-5/2021_NE_50_2021.53333333333	48.5131812519861	-1.19313348694705
A/sw/France/53-200155/2020_NE_53_2020.40277777778	48.5359149897004	-0.515845004003502
A/sw/France/53-210091-2/2021_N_53_2021.05555555556	48.3932726082801	-0.784687854488175
A/sw/France/53-210091-2/2021_N_53_2021.05555555556	48.3839133781325	-0.952920241373367
A/sw/France/53-200134-3/2020_NE_53_2020.38055555556	47.9010128032882	-1.15246226158925
A/sw/France/53-230071-5/2022_NE_53_2022.89166666667	48.1993555197958	-0.86544843302108
A/sw/France/53-230071-5/2022_NE_53_2022.89166666667	48.2520505594554	-0.8263623832725
A/sw/France/53-210090-4/2021_NE_53_2021.05277777778	48.2070667670575	-0.241287128580727
A/sw/France/53-210090-4/2021_NE_53_2021.05277777778	48.2223031382542	-0.267387533280988
A/sw/France/56-200347/2020_N_56_2020.56944444444	47.84325725059	-2.54034983627498
A/sw/France/56-200257/2020_E_56_2020.58333333333	48.1670292441266	-2.50450336951762
A/sw/France/56-200256/2020_E_56_2020.58611111111	48.1895460525991	-2.51242156783118
A/sw/France/56-200231/2020_N_56_2020.475	48.0074948182557	-2.34213102944066
A/sw/France/56-200259/2020_NPS_56_2020.58611111111	48.2025694278998	-2.94549010326154
A/sw/France/56-220651-2/2022_E_56_2022.85	47.8672194736546	-2.14197868783958
