name	lat	long
A/sw/France/22-200171/2020_NE_22_2020.28888888889	48.2951927185059	-2.10200095176697
A/sw/France/22-200255/2020_NE_22_2020.575	48.5106620788574	-2.08424973487854
A/sw/France/22-200236/2020_NE_22_2020.54444444444	48.7127342224121	-3.23988461494446
A/sw/France/22-200435-1/2020_PSE_22_2020.55833333333	48.6015396118164	-2.48089122772217
A/sw/France/22-230181-1/2022_NE_22_2022.93055555556	48.3087348937988	-2.06644248962402
A/sw/France/22-200269/2020_NE_22_2020.56388888889	48.4191627502441	-1.9907341003418
A/sw/France/22-200505-2/2020_NE_22_2020.55555555556	48.543285369873	-2.38701272010803
A/sw/France/28-200135/2020_NE_28_2020.38333333333	48.1495018005371	1.11008894443512
A/sw/France/29-200133/2020_NE_29_2020.38055555556	48.5762176513672	-4.55218505859375
A/sw/France/29-200252/2020_NE_29_2020.56666666667	48.4496841430664	-3.98793935775757
A/sw/France/29-210515-1/2021_NE_29_2021.825	48.4094543457031	-4.68258428573608
A/sw/France/29-200383-3/2020_NE_29_2020.54722222222	48.2836875915527	-3.96417760848999
A/sw/France/29-200254/2020_NE_29_2020.58055555556	48.4036636352539	-4.05621767044067
A/sw/France/29-210451-2/2021_NE_29_2021.41944444444	48.5349221181715	-4.106203364524
A/sw/France/29-220615-2/2022_N_29_2022.727778	48.3652229309082	-4.13625478744507
A/sw/France/29-200185/2020_NE_29_2020.44722222222	47.7936973571777	-3.59397220611572
A/sw/France/29-220685-3/2022_E_29_2022.916667	48.4961433410645	-4.16748571395874
A/sw/France/29-200263/2020_NE_29_2020.425	48.034423828125	-3.96678447723389
A/sw/France/29-220173-1/2022_N_29_2022.04722222222	48.5974147538437	-4.48216940244819
A/sw/France/29-210041-1/2020_NE_29_2020.5	48.5221372372171	-4.31204976931901
A/sw/France/29-200507-2/2020_NE_29_2020.56666666667	48.1035499572754	-4.24093341827393
A/sw/France/29-200188/2020_NE_29_2020.45833333333	48.4368858337402	-4.66119003295898
A/sw/France/35-200052/2020_E_35_2020.13333333333	47.7706451416016	-1.73188865184784
A/sw/France/35-210062-6/2021_PSE_35_2021.02777777778	48.2097625732422	-1.1676424741745
A/sw/France/35-210129-2/2021_E_35_2021.03055555556	47.7597664185902	-2.04988281598032
A/sw/France/35-200425-2/2020_NE_35_2020.46944444444	48.2781372070312	-1.75412034988403
A/sw/France/35-220448-3/2022_NE_35_2022.48888888889	47.9117050170898	-1.79748857021332
A/sw/France/35-200270/2020_NE_35_2020.56111111111	47.8581695556641	-1.76663613319397
A/sw/France/35-210089-3/2021_NE_35_2021.04722222222	47.7958145141602	-1.89094519615173
A/sw/France/35-210089-3/2021_NE_35_2021.04722222222	47.7958145141602	-1.89094519615173
A/sw/France/35-210165-4/2021_PSE_35_2021.14166666667	47.9144859313965	-1.75679922103882
A/sw/France/35-200275/2020_NE_35_2020.55555555556	47.8145141601562	-1.6676127910614
A/sw/France/35-200508-2/2020_NE_35_2020.55	48.2301940917969	-2.17830157279968
A/sw/France/35-200470-2/2020_NE_35_2020.53888888889	48.0627212524414	-1.28647267818451
A/sw/France/35-200238/2020_NE_35_2020.54722222222	48.0627212524414	-1.28647267818451
A/sw/France/35-210140-1/2021_NE_35_2021.12222222222	48.0627212524414	-1.28647267818451
A/sw/France/35-210519-2/2021_NE_35_2021.66666666667	48.0627212524414	-1.28647267818451
A/sw/France/35-200332/2020_NE_35_2020.55	48.1140098571777	-1.34635841846466
A/sw/France/35-200298/2020_PSE_35_2020.55555555556	48.4819793701172	-1.30165815353394
A/sw/France/35-200206/2020_NE_35_2020.43888888889	48.2937479489816	-1.92200209501502
A/sw/France/35-200437-1/2020_NE_35_2020.55555555556	48.4365463256836	-1.15503013134003
A/sw/France/35-200271/2020_NE_35_2020.55833333333	48.1045951843262	-1.97995710372925
A/sw/France/35-200251/2020_NE_35_2020.57777777778	47.9904823303223	-1.38715398311615
A/sw/France/35-200438-2/2020_NE_35_2020.49444444444	48.3037643432617	-1.68773126602173
A/sw/France/35-210370-1/2021_NE_35_2021.38611111111	48.1889953613281	-2.07191205024719
A/sw/France/35-210370-1/2021_NE_35_2021.38611111111	48.1889953613281	-2.07191205024719
A/sw/France/35-210501-6/2021_NE_35_2021.75833333333	48.1889953613281	-2.07191205024719
A/sw/France/35-200299/2020_NE_35_2020.56388888889	48.0372543334961	-1.40276849269867
A/sw/France/35-200295/2020_NE_35_2020.575	48.0372543334961	-1.40276849269867
A/sw/France/35-200469-2/2020_NE_35_2020.525	47.9851531982422	-1.37750959396362
A/sw/France/35-200154/2020_NE_35_2020.421	48.2311019897461	-2.17283296585083
A/sw/France/35-200300/2020_NE_35_2020.56944444444	48.2311019897461	-2.17283296585083
A/sw/France/37-220188-1/2022_NE_37_2022.2	47.6365127563477	0.680893182754517
A/sw/France/44-220189-1/2022_E_44_2022.22222222222	47.6708418280688	-1.71358974537456
A/sw/France/44-200512-1/2020_NE_44_2020.55555555556	47.6314086914062	-1.41527879238129
A/sw/France/44-200510-2/2020_N_44_2020.55833333333	47.6314086914062	-1.41527879238129
A/sw/France/44-200384-2/2020_NE_44_2020.54166666667	47.1557502746582	-2.11183929443359
A/sw/France/44-200460-3/2020_NE_44_2020.525	47.1529231576713	-2.0429750539896
A/sw/France/49-200353-3/2020_NE_49_2020.51944444444	47.3178253173828	-0.874966740608215
A/sw/France/49-200216/2020_E_49_2020.53333333333	47.5162963867188	-0.970418989658356
A/sw/France/49-230070-3/2022_NE_49_2022.99444444444	47.5792388916016	-0.384461402893066
A/sw/France/49-220101-1/2022_NE_49_2022.14444444444	47.3306922912598	-0.95976322889328
A/sw/France/49-200490-3/2020_NPS_49_2020.53055555556	47.5974540710449	0.070244483649731
A/sw/France/50-210307-1/2021_NE_50_2021.19444444444	48.5592191898551	-1.28851554477802
A/sw/France/50-210307-1/2021_NE_50_2021.19444444444	48.5592191898551	-1.28851554477802
A/sw/France/50-200471-3/2020_NE_50_2020.49722222222	48.7165794372559	-1.37137830257416
A/sw/France/50-210417-5/2021_NE_50_2021.53333333333	48.5598297119141	-1.28868234157562
A/sw/France/53-200155/2020_NE_53_2020.40277777778	48.4676551818848	-0.57780396938324
A/sw/France/53-210091-2/2021_N_53_2021.05555555556	48.4683511229174	-0.854423810493919
A/sw/France/53-210091-2/2021_N_53_2021.05555555556	48.4683511229174	-0.854423810493919
A/sw/France/53-200134-3/2020_NE_53_2020.38055555556	47.9100074768066	-1.15691459178925
A/sw/France/53-230071-5/2022_NE_53_2022.89166666667	48.207103729248	-0.838820695877075
A/sw/France/53-230071-5/2022_NE_53_2022.89166666667	48.207103729248	-0.838820695877075
A/sw/France/53-210090-4/2021_NE_53_2021.05277777778	48.2500610351562	-0.171787738800049
A/sw/France/53-210090-4/2021_NE_53_2021.05277777778	48.2500610351562	-0.171787738800049
A/sw/France/56-200347/2020_N_56_2020.56944444444	47.7692604064941	-2.52860069274902
A/sw/France/56-200257/2020_E_56_2020.58333333333	48.1043434143066	-2.50713229179382
A/sw/France/56-200256/2020_E_56_2020.58611111111	48.1043434143066	-2.50713229179382
A/sw/France/56-200231/2020_N_56_2020.475	48.0666124981123	-2.38043914777097
A/sw/France/56-200259/2020_NPS_56_2020.58611111111	48.1428070068359	-2.89391350746155
A/sw/France/56-220651-2/2022_E_56_2022.85	47.912525177002	-2.10874629020691
A/sw/France/56-220533-3/2022_NE_56_2022.66388888889	47.7732009887695	-2.46478462219238
A/sw/France/56-200201/2020_NE_56_2020.31111111111	47.7276922977799	-3.29581651524554
A/sw/France/56-200441-3/2020_N_56_2020.55277777778	48.0603065490723	-3.09850072860718
A/sw/France/56-200050/2020_NE_56_2020.11666666667	47.863151550293	-2.20452857017517
A/sw/France/72-200462-2/2020_NE_72_2020.5	47.9185104370117	0.691404104232788
A/sw/France/72-200461-1/2020_NE_72_2020.50277777778	47.9185104370117	0.691404104232788
A/sw/France/72-220017-3/2022_NE_72_2022.00555555556	47.9185104370117	0.691404104232788
A/sw/France/72-210509-4/2021_NE_72_2021.8	48.139835357666	0.009287723340094
A/sw/France/72-200205/2020_NE_72_2020.42777777778	48.099295044275	-0.059774408289198
A/sw/France/72-200305/2020_PSE_72_2020.56111111111	48.1465072631836	-0.042617447674274
A/sw/France/72-200244/2020_NE_72_2020.53888888889	47.916805267334	-0.116095826029778
A/sw/France/72-210053-6/2021_NE_72_2021.00833333333	48.2940444946289	0.131112173199654
A/sw/France/72-210053-6/2021_NE_72_2021.00833333333	48.2940444946289	0.131112173199654
A/sw/France/72-220016-1/2021_PSE_72_2021.98888888889	48.2940444946289	0.131112173199654
A/sw/France/72-210508-1/2021_NE_72_2021.78055555556	48.0942497253418	-0.004773914348334
A/sw/France/72-200318/2020_PSE_72_2020.55277777778	48.0685005187988	-0.021289614960551
A/sw/France/76-210447-1/2021_PSE_76_2021.40555555556	49.5458722747708	0.798196726433913
A/sw/France/56-200112/2020_N_56_2020.34444444444	47.9710358767773	-3.15421068817377
